token,id,G1,G2,G3,G4,G5,G6,G7,G8
atlantic,156,0.9999920361094343,1.0726833092922349e-06,5.439464386308265e-07,1.1945068840894627e-06,7.777670929877513e-07,6.652485894542098e-07,3.045929198095906e-06,6.638090530621215e-07
attack,157,0.3747168200984717,0.18750731809224733,0.06250112500357918,0.06250290247666031,0.25002134315595914,0.00026392329988918163,0.0624834611192781,3.106753915165232e-06
attain,158,0.968517159649152,0.0001866031519105724,0.00018430191201443521,0.00018031209246418216,0.00017819812071607816,0.00010283719421988902,0.030526025802122526,0.00012456207740032608
attend,159,1.8829764693202264e-06,3.223196653381674e-06,0.9999180729912354,2.04645433149004e-06,2.520452454223012e-06,3.0801835918764166e-06,6.407349214409723e-05,5.100253120288571e-06
attention,160,6.605928220394237e-05,0.00010631172638502874,9.949814182681894e-05,0.00010111343945967113,0.034431259022348316,7.626808093855333e-05,0.5001302875584643,0.46498920274837335
attorney,161,0.00022351061027942254,0.00025844469854262943,0.00016686011290174043,0.00022427284618655257,0.00034068094380990696,0.00031236199444088086,0.6354729430041657,0.36300092578967325
attract,162,2.200572104622132e-07,2.6157968801045426e-07,0.9999972294477233,5.1046055559513e-07,3.7912043227604915e-07,6.190256363303971e-07,4.424549555939121e-07,3.3785379839437953e-07
auditable,163,4.2760431261453687e-07,3.248454999645827e-07,4.415574806787487e-07,5.72932496862857e-07,0.9999959355931458,1.270439656426098e-06,6.328467023372323e-07,3.941807052734239e-07
authority,164,0.33335830665498517,0.33326635869719584,1.8166618418944185e-05,0.0048832785214685094,0.3282726398810859,3.61221918843776e-05,0.00013859408754992423,2.6533347411204e-05
auto,165,3.7038040333899046e-06,2.5615217877689055e-06,3.039655790685953e-06,1.8773617918981334e-05,3.150675065742174e-06,5.447003371420439e-06,2.9708185421858824e-06,0.9999603529034898
available,166,0.49673349394525146,0.003098798929975489,2.6081213364706064e-05,2.6870767338251217e-05,2.4770412825033688e-05,0.2500421423570943,0.2500245063444323,2.3336029718423806e-05
average,167,4.291243944508605e-07,3.247421238020787e-07,5.509270766605959e-07,5.234250131296896e-07,4.3213995892040893e-07,7.685492268672703e-07,4.3103812703967816e-07,0.9999965400540791
aviation,168,0.999998068066844,2.1203800703216296e-07,1.6893942392051168e-07,3.2317560838558143e-07,2.7403644322855945e-07,4.027938476015214e-07,3.407166711922677e-07,2.1023315451350288e-07
avoid,169,9.197022043740545e-07,7.874972964685558e-07,7.718177927206593e-07,8.19569837698318e-07,1.1716213187882014e-06,0.9999941534924566,6.577478368800152e-07,7.185512563354593e-07
away,170,0.333333300651656,0.33333240516099116,7.338380575727556e-07,6.268868487782146e-07,0.16666632441246837,6.090169145794766e-07,0.16666502933684255,9.706962210303333e-07
back,171,0.1818473893271964,0.18186594262896014,0.09099955156370697,0.0028698626119647674,0.09093639686410776,0.18183936034581727,0.17869247555384124,0.0909490211044054
backdoor,172,0.999997680723791,3.9479970600971225e-07,2.009647499083284e-07,3.3770032071079157e-07,4.5699507381269433e-07,3.369976491637103e-07,2.254460408558787e-07,3.6637266843626544e-07
background,173,0.00014683633844914869,0.00020988052218023315,0.0001344853724090915,0.00019908245723786004,0.8049824758854227,0.00010972242975220664,0.00020881356485072833,0.1940087034296981
backlog,174,0.9999862462109452,3.038095833443766e-06,1.4102966253036836e-06,1.519818358478052e-06,1.5951986814990174e-06,3.4511979315024806e-06,1.2493013827359073e-06,1.4898802420107832e-06
backup,175,3.8771599522158514e-06,1.3196856736312538e-05,3.1652341173078026e-06,2.8421809597018372e-06,0.9999681317181356,3.42084593707553e-06,2.4283064070752404e-06,2.937697754683676e-06
bad,176,8.213501765822549e-07,0.4999978104616037,9.782799036747749e-07,8.964845178972296e-07,9.248601979956815e-07,0.4999967385205006,6.016621440421577e-07,1.2283809554345665e-06
badly,177,8.848761176036398e-07,0.4999977564846333,6.472381029790243e-07,5.635943769296652e-07,0.4999984878134401,4.839495700945681e-07,4.114270355713035e-07,7.646167233241456e-07
baghdad,178,6.724229919716632e-07,0.999995831149779,2.936884987088609e-07,5.75788136064844e-07,8.420620395061683e-07,3.6899161387237924e-07,8.324803681345622e-07,5.834165725682959e-07
balance,179,3.1732912229046744e-05,4.854316066196055e-05,0.02544378892280826,0.09939100720607502,5.096789683282063e-05,0.6274922808203642,0.12506172651623979,0.12247995256478894
ballistic,180,1.6045999182807615e-06,1.9132297680430896e-06,6.311595749961689e-07,1.277523744343249e-06,1.6495898303673792e-06,0.9999910359219326,1.116783092480749e-06,7.711921388388197e-07
ballot,181,0.00010253303483022833,0.000140427989501519,9.408312939379597e-05,0.00012778576816316393,0.9458506339261133,0.00019815899273192616,0.05328844707242606,0.00019793008683983767
ban,182,4.0027241525458046e-07,5.926431405555988e-07,2.57970004755309e-07,4.381544388150249e-07,6.187890705770389e-07,5.253872032757084e-07,5.038422764180528e-07,0.9999966629414502
bank,183,7.439065776919026e-05,8.15367453996467e-05,0.0008774678998926445,0.0017256994065403997,0.001318482975605611,0.49887913412056173,0.4969194251286655,0.0001238630655653139
bankrupt,184,2.9921731972897166e-07,3.523925985920217e-07,3.996611204766939e-07,4.3823733040640057e-07,3.266428309218905e-07,1.1746126717738913e-06,3.570999284433325e-07,0.9999966521361996
banner,185,4.923839544853881e-07,0.9999959963015304,4.004535372695894e-07,5.727727552324011e-07,6.208605068970717e-07,4.7006998990395567e-07,7.169221341255165e-07,7.302355918595353e-07
bar,186,8.638626160740961e-07,1.265714566139421e-06,9.209897822712277e-07,9.552171444577672e-07,0.49999618600106577,0.49999740259772313,9.938811292809007e-07,1.4117359729387762e-06
bargain,187,4.523689563637161e-07,0.6666601623075277,8.268625058246707e-07,8.937450903362172e-07,1.805576030323745e-06,1.1684036726320864e-06,7.642271141480211e-07,0.33333392650910265
barrier,188,0.33340566833412955,0.16672673488556608,4.583967804953985e-05,7.297569022858479e-05,0.1667379922810063,0.024672973970923426,5.289417983777841e-05,0.30828492098025867
barring,189,7.910013396612535e-06,8.853833471883109e-06,4.8836006610385755e-06,0.0001193847070177025,1.3331452229760545e-05,8.4827399862869e-06,7.492969693421674e-06,0.9998296606835434
base,190,0.14285786215464077,0.14285657881770994,4.5213200916274885e-07,7.74434809782718e-07,0.14285710055599835,0.14285693295214677,0.4285697503474523,5.486052327828581e-07
basic,191,6.149882098506389e-07,5.359080503127318e-07,7.380371976315559e-07,8.168680624752955e-07,8.336323707938157e-07,9.426903482775574e-07,0.9999948610252434,6.568505173614275e-07
basis,192,0.40429068640166976,0.0001484822285035709,0.00013228051716496924,0.09469061965630315,0.00019098258823172317,0.00015697980233593664,0.5002470081405455,0.00014296066524536617
battle,193,0.4999997629580142,1.6301789291061737e-06,0.4999959736746188,5.290737882852943e-07,6.781135664052186e-07,3.099199342081517e-07,6.348565563954583e-07,4.812245925410953e-07
battlefield,194,0.49999955212400105,0.49999856169594814,2.0781512046881873e-07,3.0926383229051757e-07,4.5592127910771215e-07,2.1295943188881472e-07,4.191484020472917e-07,2.810719849732894e-07
bear,195,2.3007073249310204e-05,0.4999698633741786,4.414569313262381e-06,5.466325668272175e-06,4.145038678417456e-06,0.4999815129583285,5.113425091715029e-06,6.477235492154598e-06
bearing,196,5.500207032341254e-07,7.334471480181138e-07,3.9029215781686685e-07,6.109272604899113e-07,5.276340489627634e-07,5.335325554909408e-07,6.411898902387738e-07,0.9999960129562357
beat,197,0.3333556846107953,2.953548422821522e-05,1.75597193103124e-05,1.7564626752586462e-05,0.33132128128274946,1.4824401498495514e-05,1.3559306120900211e-05,0.3352299905685448
become,198,6.948517023992147e-05,0.2812306266707735,3.6034009726890294e-05,0.1424896670795019,0.2860929825652522,2.7432488866436845e-05,0.14289492027320772,0.1471588517424315
beef,199,5.693228158487021e-07,5.448817700272218e-07,5.455262704921863e-07,0.9999956678473398,5.424651857729583e-07,8.56617155303669e-07,5.395201883416931e-07,7.338192743072438e-07
begin,200,5.117823000496164e-05,0.040890917153876584,0.3333946553628518,0.22229407796910616,0.11117936432154901,0.06995432132708869,0.22094519571875787,0.0012902899167649502
behind,201,0.3333328142252105,6.319137468560027e-07,3.576714528089478e-07,3.6354685705624556e-07,4.695143481150674e-07,3.2800227366882485e-07,3.7684788625582444e-07,0.6666646582782247
belfast,202,8.276986605278802e-07,0.9999942512997266,6.159533484874925e-07,7.781196067846204e-07,7.85090710026498e-07,8.855717711738571e-07,9.964892160914035e-07,8.597769602506228e-07
belief,203,4.6113894233755895e-05,0.33351130026520653,6.033569998175378e-05,8.769179188286536e-05,0.00011350478428111777,3.188932048696339e-05,0.2567085479713505,0.40944061627257655
believe,204,0.03507336737190308,0.2097923515323823,0.11355883158452722,0.17457386192492272,0.1231385365179111,0.01755502438521193,0.18164168878375,0.14466633789939182
belong,205,6.298805432756108e-07,1.1157802390951874e-06,6.334977054656369e-07,0.9999943961933664,8.702297529501096e-07,4.581082677811538e-07,9.302990227267507e-07,9.660111024646172e-07
benchmark,206,0.0003578337328268468,8.808327498795164e-06,1.3473499213388633e-05,2.0621697825619132e-05,1.2733989443091006e-05,0.9995529645835881,2.2615691291287688e-05,1.0948478312849581e-05
benefit,207,0.0666736444444873,0.1333224481474749,0.06666503165326465,0.19221002917504978,1.952550385103454e-05,0.34107717591304426,1.6088292358490447e-05,0.20001605687046956
berlin,208,5.597989093958777e-07,0.999995881902549,3.385981328059325e-07,6.779670183775298e-07,5.77976374191165e-07,5.025924423740515e-07,9.412957724691321e-07,5.198688014189531e-07
best,209,0.16667804242739326,0.1662154992716895,0.11108191658773449,0.11374655445319941,0.05557039672262428,1.3120662142114118e-05,0.2755624407087363,0.1111320291664806
betray,210,3.572394595934498e-06,1.2420756944962227e-05,3.2148485332403565e-06,4.187351881768846e-06,0.9999142551431619,1.5502440128651884e-06,5.094632548158772e-06,5.570462832119946e-05
better,211,5.207633560557378e-07,5.435431517844434e-07,1.1339436542070348e-06,0.4999981545268643,0.499997807101441,5.793217587768426e-07,4.5052170854788827e-07,8.102780651965856e-07
beyond,212,2.004723395537414e-05,2.844189398065116e-05,1.82150754298715e-05,2.7867877688963072e-05,0.5000214646779859,1.8018362519117457e-05,0.4985412750711762,0.0013246698072638598
bidder,213,0.00017523152796206928,0.12293997878034546,0.0001991747331188667,0.0003006927839603339,0.00022284380976150565,0.8756278817269035,0.0002144769159162196,0.00031971972203206336
bidding,214,4.61931156561632e-06,1.000130510773446e-05,5.576577958241205e-06,9.851546798650994e-06,8.776976080740572e-06,0.00015348357843877178,0.49980305031237127,0.500004640391679
big,215,4.0522041418549004e-07,8.298203642513845e-07,0.19999981656620597,0.5999977366425988,5.633415842232391e-07,0.19999928291251273,5.520754832112845e-07,8.134208367097252e-07
bilk,216,2.2407076476093447e-05,3.2326013069113705e-05,0.0010129817998160288,3.45516999435499e-05,2.2943043778569064e-05,3.287168309410026e-05,2.559027831519741e-05,0.9988163284055074
bill,217,4.2768903689680443e-07,5.028739989651361e-07,5.467113664296675e-07,5.31212312969688e-07,0.33333150646614335,8.832697517549175e-07,4.4233691475155296e-07,0.6666651594404749
billion,218,0.1250034404160841,3.4157811709865046e-06,5.009263404638531e-06,0.37647937499611356,4.935413246853948e-06,0.24848818323535482,1.1785715274031614e-05,0.25000385517935103
bin,219,0.49999927716718023,0.49999819495559233,2.595019867337527e-07,4.289812852647799e-07,6.023042691990455e-07,3.672904260351278e-07,4.274144507766923e-07,4.423848093245143e-07
biological,220,0.49740653842410343,0.5000177116736514,1.9742810620948995e-05,2.4698972490095447e-05,2.653609420061936e-05,0.002455870608132732,2.7045590155121626e-05,2.185582664557038e-05
biomass,221,2.8887017008533735e-07,1.6345300613403581e-07,2.9727229744651e-07,0.9999974888172359,2.374127787253535e-07,9.312311622318768e-07,3.518078008157911e-07,2.41135548456434e-07
biomedical,222,0.9999978846103291,1.277046408926302e-07,3.1982706413851066e-07,3.161663147570933e-07,2.7909987710658484e-07,4.847527667520253e-07,4.0229355212921716e-07,1.855454552387204e-07
biomedicine,223,6.308954517564915e-07,3.9431728946869976e-07,6.095444194514477e-07,0.9999953132754047,6.044769949880774e-07,8.79902849445345e-07,1.0939571760765738e-06,4.736304142663779e-07
bioscience,224,5.35417674738458e-06,2.6696685079549194e-06,5.0156598936187e-06,6.792039831334309e-06,3.92711921691445e-05,0.9999309598898121,6.507209805551618e-06,3.430163232880504e-06
bioterror,225,1.6015796811517944e-06,1.3092243548509462e-06,5.454641481496213e-07,9.641791278375894e-07,1.822424930208347e-06,8.284306673212145e-07,0.9999920684484233,8.60248667224592e-07
bioterrorism,226,0.24396721630304355,0.00014424572009210664,0.00010666364424505721,0.00015691665082002542,0.49976038417692886,0.25559397767775544,0.00017921659622174407,9.137923089321249e-05
bipartisan,227,6.369717993389662e-07,1.995494827111478e-06,5.975067025383934e-07,1.2596034295678981e-06,0.4999933657808652,1.4140093778955838e-06,0.4999998179521776,9.126808207615071e-07
black,228,7.75112838941081e-05,0.00011169869850557742,5.866667639256611e-05,0.9936584460099229,0.005865455173375812,5.7343724595847506e-05,6.809085338751936e-05,0.0001027875799256253
bless,229,2.3902025129277117e-05,0.49624592901606035,0.5000369267820809,3.4389608646880074e-05,3.4816782794166625e-05,1.84998580143387e-05,0.003540895124981709,6.464080229245071e-05
blind,230,9.137613481807429e-06,8.609121578105925e-06,8.394379691297154e-06,4.439808274772208e-06,1.6730906272429407e-05,0.9999377971362282,4.860662108351703e-06,1.0030372364861614e-05
block,231,8.044131402773266e-07,7.040810548282366e-07,4.955571662240151e-07,7.282504104811453e-07,0.9999948623238093,9.596062204101679e-07,6.757664804998612e-07,7.700017180317435e-07
blossom,232,2.982981591254543e-06,5.2510968755594265e-06,3.6080876590053812e-06,4.182025020150628e-06,7.7046202058026e-06,2.7983993606394353e-06,0.9999684221078161,5.050681471416612e-06
blue,233,0.9999416678495723,5.194342333454776e-06,2.7342215734363857e-06,4.312719009210137e-06,2.9689437265352347e-06,3.6286857385317885e-05,2.9630766739098943e-06,3.871989725775567e-06
board,234,1.3641251724843549e-06,0.9999885188020168,1.2594957692315267e-06,1.4351445620892755e-06,1.3747858327877963e-06,2.8697017587749255e-06,1.8029800765868355e-06,1.374964811206589e-06
body,235,4.174266923324212e-07,5.273260612160692e-07,0.9999965815126083,4.978990165112498e-07,5.751314308799005e-07,3.7936537539929455e-07,5.516765189215874e-07,4.6966229638792526e-07
bomb,236,1.1200719866123848e-06,0.9999946334714285,4.101666626403589e-07,5.818986710275133e-07,1.1172258497108188e-06,1.0644777054156222e-06,4.8409874211662e-07,5.885889540029911e-07
bombmaking,237,0.00022747652018187303,0.11359328506392652,0.0001538231386441054,0.0002524342826514072,0.8849765910585725,0.00031338719592659866,0.00026876561713980683,0.00021423712295729912
bora,238,0.9999978490658237,4.396260005184458e-07,2.2476229295709682e-07,3.067114834202557e-07,3.613099186232087e-07,2.0172112524364687e-07,3.026723992219539e-07,3.1413095625454875e-07
border,239,0.2857507092339239,3.132370444521973e-05,9.206450156256024e-06,0.14288488415862308,0.5618531215687445,1.8850801522283275e-05,4.010790719589858e-05,0.009411796175388735
born,240,5.2461930016723644e-05,6.530693711304236e-05,5.171656741690832e-05,4.728302264055572e-05,4.528960520790153e-05,4.056032796537133e-05,0.008137908501440414,0.991559473108199
borrowing,241,1.8918757445385976e-07,2.585783612871302e-07,3.3568247671451664e-07,5.452182583472755e-07,3.224800353629287e-07,0.99999738432308,4.796334484213185e-07,4.848967653360829e-07
bottom,242,5.16514235185214e-07,5.727365236832881e-07,5.227947784496693e-07,5.793125120286427e-07,5.017597907495485e-07,5.559835937638187e-07,4.257502032376999e-07,0.9999963251483629
boundary,243,0.9999976804774816,3.5689731850654623e-07,1.4326258428193767e-07,3.9472365383339714e-07,3.1192988289168594e-07,2.8406961865646003e-07,5.503347510998243e-07,2.7830470905927074e-07
bow,244,0.9915497148692292,9.597487233441899e-05,4.5439162485948155e-05,5.908709795410886e-05,5.273380595262961e-05,4.2255207356831285e-05,4.2562277661286985e-05,0.008112232707025399
brave,245,6.868548548758932e-07,1.7107092843173201e-06,7.237759908136558e-07,0.999993980574815,8.629211665088991e-07,3.392541392275833e-07,6.759462363556395e-07,1.0199635128735046e-06
break,246,0.09097343113233988,0.2510017401363979,0.013890572799360722,5.7506914555953803e-05,0.09097632564207668,0.2586356737899576,3.74872272407836e-05,0.2944272623580704
